Panjang HURI;HURI;Diagnosis;Utilitas;Support
4;Tekanan darah normal, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;24318;2
5;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;24187,68;2
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;24167,09;2
7;Umur sekitar 51-58 tahun, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;24124,58;2
4;Tekanan darah normal, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;24072,92;2
7;Umur sekitar 51-58 tahun, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;24058,86;2
5;Umur sekitar 51-58 tahun, Prahipertensi, Perempuan, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;24000,48;2
5;Umur sekitar 55-63 tahun, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23960,74;2
5;Laki-Laki, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23881,28;2
5;BMI_Obesitas, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23834,06;2
4;Umur sekitar 46-53 tahun, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;23832;2
4;BMI_Obesitas_II, Glukosa normal, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23759,48;2
5;BMI_Obesitas, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23747,4;2
4;Umur lebih dari 60 tahun, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23731,44;2
6;BMI_Overweight, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23658,22;2
5;Hipertensi tingkat 1, Perempuan, Kolestrol normal, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23628,85;2
6;BMI_Obesitas, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;23603,06;2
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23582,5;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23580,04;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23565,54;2
5;Hipertensi tingkat 1, Perempuan, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23548,68;2
4;BMI_Obesitas_II, Prahipertensi, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23499,96;2
4;BMI_Obesitas_II, Glukosa normal, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23413,92;2
6;BMI_Obesitas, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23404,08;2
5;Umur sekitar 46-53 tahun, Prahipertensi, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23377,22;2
4;Tekanan darah normal, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;23350,52;2
5;Umur sekitar 55-63 tahun, Perempuan, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;23329,58;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23321,04;2
3;BMI_Obesitas_II, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23292,4;2
4;Umur sekitar 46-53 tahun, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23217,24;2
5;Umur sekitar 55-63 tahun, Perempuan, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;23193,66;2
6;BMI_Overweight, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;23159,93;2
4;BMI_Obesitas_II, Prahipertensi, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23132,29;2
5;Laki-Laki, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;23113,32;2
4;Umur lebih dari 60 tahun, Kolestrol normal, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23088,66;2
3;BMI_Obesitas_II, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23081,96;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;23058,96;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Kolestrol normal, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;23026,64;2
5;Umur sekitar 55-63 tahun, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;23019,37;2
4;Umur lebih dari 60 tahun, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;23008,4;2
5;BMI_Obesitas, Perempuan, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;22967,56;2
5;BMI_Obesitas, Perempuan, Kolestrol normal, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22964,24;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22861,1;2
5;Umur sekitar 55-63 tahun, Kolestrol normal, Perempuan, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22838,99;2
4;Umur lebih dari 60 tahun, Prahipertensi, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;22823,26;2
5;Umur sekitar 46-53 tahun, Perempuan, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22804,18;2
3;Tekanan darah normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22781;2
5;Umur sekitar 55-63 tahun, Kolestrol normal, Perempuan, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;22769,85;2
4;Umur sekitar 51-58 tahun, BMI_Obesitas, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22754,62;2
5;Umur sekitar 46-53 tahun, Perempuan, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22714,78;2
5;Umur sekitar 46-53 tahun, Prahipertensi, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;22691,86;2
4;Umur sekitar 46-53 tahun, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22530,76;2
4;BMI_Obesitas, Laki-Laki, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;22497,33;2
4;Umur lebih dari 60 tahun, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22392,42;2
4;Umur lebih dari 60 tahun, Perempuan, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22363,8;2
5;Tekanan darah normal, Perempuan, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22332,76;2
3;Umur sekitar 46-53 tahun, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22312;2
5;Tekanan darah normal, Perempuan, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22311,46;2
5;Umur sekitar 55-63 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22303,6;2
5;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22298,65;2
4;Umur lebih dari 60 tahun, Perempuan, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;22295,72;2
5;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22288,51;2
5;Laki-Laki, Prahipertensi, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;22275,87;2
5;Umur sekitar 51-58 tahun, BMI_Obesitas, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22268,53;2
5;Umur sekitar 55-63 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;22264,05;2
4;BMI_Normal, Bukan perokok aktif, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22218;2
4;Umur lebih dari 60 tahun, Prahipertensi, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22160,12;2
5;Umur sekitar 55-63 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;22159,4;2
6;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;22011,05;2
5;Umur sekitar 55-63 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;22001;2
4;Laki-Laki, BMI_Obesitas, Bukan perokok aktif, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21955,57;2
6;Umur sekitar 51-58 tahun, Perempuan, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21892,2;2
4;Umur sekitar 51-58 tahun, Laki-Laki, Bukan perokok aktif, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21858,78;2
5;Tekanan darah normal, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21857;2
5;Laki-Laki, Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21838,74;2
4;BMI_Normal, Bukan perokok aktif, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21807;2
4;Umur sekitar 51-58 tahun, Hipertensi tingkat 1, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21726,06;2
3;Tekanan darah normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21709;2
4;BMI_Obesitas, Laki-Laki, Kolestrol normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21636,96;2
5;Umur sekitar 51-58 tahun, BMI_Obesitas, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21614,76;2
4;BMI_Obesitas_II, Prahipertensi, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21556,91;2
7;BMI_Obesitas, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;21520,36;2
4;BMI_Normal, Prahipertensi, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21497,29;2
5;BMI_Obesitas, Prahipertensi, Perempuan, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;21495,21;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Perempuan, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;21491,84;2
5;BMI_Obesitas, Prahipertensi, Perempuan, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21442,19;2
5;Laki-Laki, Prahipertensi, Kolestrol normal, Bukan perokok aktif, Glukosa normal;berpotensi memiliki penyakit kardiovaskular;21407,49;2
6;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21404,52;2
7;BMI_Obesitas, Perempuan, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21395,74;2
4;Tidak aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21360;2
5;Umur sekitar 55-63 tahun, Prahipertensi, Perempuan, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21348,06;2
5;Umur sekitar 46-53 tahun, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21342,96;2
5;Tekanan darah normal, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21335,28;2
6;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21287,58;2
5;Umur sekitar 46-53 tahun, Prahipertensi, Aktif berkegiatan fisik, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21244,98;2
4;BMI_Normal, Aktif berkegiatan fisik, Bukan perokok aktif, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21226,6;2
4;BMI_Obesitas_II, Prahipertensi, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;21141,88;2
5;BMI_Obesitas_II, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21138,3;2
3;Umur sekitar 46-53 tahun, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;21097;2
4;Hipertensi tingkat 1, BMI_Obesitas, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;21070,8;2
4;Tidak aktif berkegiatan fisik, Prahipertensi, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;21039,41;2
4;Umur sekitar 51-58 tahun, Hipertensi tingkat 1, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;21027,02;2
6;BMI_Obesitas, Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik, Bukan perokok aktif, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20916,78;2
4;Tidak aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20809;2
6;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20787,55;2
6;BMI_Overweight, Perempuan, Aktif berkegiatan fisik, Kolestrol normal, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20776,41;2
5;Umur sekitar 46-53 tahun, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20756,44;2
5;Umur sekitar 46-53 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20754,91;2
4;Hipertensi tingkat 1, BMI_Obesitas_II, Aktif berkegiatan fisik, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20691,52;2
5;BMI_Obesitas_II, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;20678,58;2
6;Umur sekitar 51-58 tahun, Prahipertensi, Kolestrol normal, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;20671,58;2
5;Umur sekitar 46-53 tahun, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20639,31;2
5;BMI_Overweight, Perempuan, Prahipertensi, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20597,49;2
5;Umur sekitar 55-63 tahun, Perempuan, Prahipertensi, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20595,78;2
6;Umur sekitar 55-63 tahun, Prahipertensi, Aktif berkegiatan fisik, Kolestrol normal, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20593,88;2
5;BMI_Overweight, Perempuan, Prahipertensi, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20582,92;2
4;Umur sekitar 51-58 tahun, Laki-Laki, Kolestrol normal, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20503,2;2
4;Tidak aktif berkegiatan fisik, Prahipertensi, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20479,09;2
4;BMI_Normal, Prahipertensi, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20465,24;2
5;Tekanan darah normal, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20437,82;2
5;Tekanan darah normal, Perempuan, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20391,68;2
5;Umur sekitar 51-58 tahun, BMI_Obesitas, Aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20358,17;2
3;Tidak aktif berkegiatan fisik, Glukosa normal, Bukan peminum alkohol;berpotensi memiliki penyakit kardiovaskular;20351;2
5;Umur sekitar 55-63 tahun, Perempuan, Prahipertensi, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20344,16;2
4;BMI_Normal, Aktif berkegiatan fisik, Bukan perokok aktif, Glukosa normal;tidak berpotensi memiliki penyakit kardiovaskular;20329,2;2
5;BMI_Obesitas_II, Kolestrol normal, Perempuan, Glukosa normal, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;20312;2
4;Tidak aktif berkegiatan fisik, Perempuan, Glukosa normal, Bukan perokok aktif;tidak berpotensi memiliki penyakit kardiovaskular;20275,26;2
4;Hipertensi tingkat 1, BMI_Obesitas_II, Aktif berkegiatan fisik, Bukan perokok aktif;berpotensi memiliki penyakit kardiovaskular;20262,02;2
4;Tidak aktif berkegiatan fisik, Perempuan, Glukosa normal, Bukan peminum alkohol;tidak berpotensi memiliki penyakit kardiovaskular;20188,86;2
